Mat_MatCode,SP_TestPlan,PLAN.ACTIVE,ITEM_DESCRIPTION,Test_Lab,Res_TestCode,Res_TestName,Analyte.C,Numeric_Result,Res_Units,Rounding_Rule,Low_Release_Limit,High_Release_Limit,METHOD,METHOD.C,DISPLAY_AS,Facility Name,FACILITY_DESCRIPTION,SAMPLE_PLAN
5AP209SL,Box_NY_0.020BC_220_5.09375-3.6875-4.625,5AP209SL\Box_NY_0.020BC_220_5.09375-3.6875-4.625,L'Oreal Tray Sleeve 3X25Ct.  ,NY-Analytical,772,Box Inspection,Caliper,0.0195,in,"FDA,3",0.019,0.021,Box Inspection,Box Inspection,5AP209SL - L'Oreal Tray Sleeve 3X25Ct.  ,NY ,RAW MATERIAL - NY                                 ,RM_BOX
5HC22324,Box_NY_0.020WCCN_100_5.0625-1.75-3.0625,5HC22324\Box_NY_0.020WCCN_100_5.0625-1.75-3.0625,PDI Hygea Sterile Saline Wipes,NY-Analytical,772,Box Inspection,Caliper,0.0198,in,"FDA,3",0.019,0.021,Box Inspection,Box Inspection,5HC22324 - PDI Hygea Sterile Saline Wipes,NY ,RAW MATERIAL - NY                                 ,RM_BOX
2AQ471LI,Lid_04B_560_1,2AQ471LI\Lid_04B_560_1,Medium Deep Well Lid,NY-Analytical,765,Canister & Lid Inspection,Pop-Up Hole Thicknes,0.02,in,"FDA,3",0.015,0.025,TM 143 / Visual,TM143,2AQ471LI - Medium Deep Well Lid,NY ,RAW MATERIAL - NY                                 ,RM_LID
2OP159LI,Lid_03B,2OP159LI\Lid_03B,Large Deep Well .560 Orifice Blue,NY-Analytical,765,Canister & Lid Inspection,Pop-Up Hole Thicknes,0.02,in,"FDA,3",0.012,0.022,TM 143 / Visual,TM143,2OP159LI - Large Deep Well .560 Orifice Blue,NY ,RAW MATERIAL - NY                                 ,RM_LID
2OP435LI,Lid_04C_560,2OP435LI\Lid_04C_560,Med Dw Transluce Purple,NY-Analytical,765,Canister & Lid Inspection,Pop-Up Hole Thicknes,0.02,in,"FDA,3",0.015,0.025,TM 143 / Visual,TM143,2OP435LI - Med Dw Transluce Purple,NY ,RAW MATERIAL - NY                                 ,RM_LID
5AP07530,Box_NY_0.020BC_110_6.375-3.4375-4.75,5AP07530\Box_NY_0.020BC_110_6.375-3.4375-4.75,L'Oreal Revitalift Makeup Removing Cleans Twlts.,NY-Analytical,772,Box Inspection,Caliper,0.02,in,"FDA,3",0.019,0.021,Box Inspection,Box Inspection,5AP07530 - L'Oreal Revitalift Makeup Removing Cleans Twlts.,NY ,RAW MATERIAL - NY                                 ,RM_BOX
5AP227TY,Box_NY_0.020SBS_300_4.625-5-3.625,5AP227TY\Box_NY_0.020SBS_300_4.625-5-3.625,Garnier Skin ACt. ive Tray,NY-Analytical,772,Box Inspection,Caliper,0.02,in,"FDA,3",0.019,0.021,Box Inspection,Box Inspection,5AP227TY - Garnier Skin ACt. ive Tray,NY ,RAW MATERIAL - NY                                 ,RM_BOX
5FH07050,Box_NY_0.020SBS_125_6.125-2.4375-6.015625,5FH07050\Box_NY_0.020SBS_125_6.125-2.4375-6.015625,EZ Em Mammo Wipes,NY-Analytical,772,Box Inspection,Caliper,0.02,in,"FDA,3",0.019,0.021,Box Inspection,Box Inspection,5FH07050 - EZ Em Mammo Wipes,NY ,RAW MATERIAL - NY                                 ,RM_BOX
5OP308PD,Box_50C,5OP308PD\Box_50C,Aqua Layer Pad,NY-Analytical,772,Box Inspection,Caliper,0.02,in,"FDA,3",0.018,0.02,Box Inspection,Box Inspection,5OP308PD - Aqua Layer Pad,NY ,RAW MATERIAL - NY                                 ,RM_BOX
7A4AS162,Chem_09A,7A4AS162\Chem_09A,Glycerin USP,NY-Analytical,816,Related Compounds,Total Impurities,0.02,%,"FDA,3",,1,USP <621>,USP_621,7A4AS162 - Glycerin USP,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7A4OK459,Chem_NY_Salicylic Acid USP,7A4OK459\Chem_NY_Salicylic Acid USP,CHE Salicylic Acid USP,NY-Analytical,834,Residue on Ignition,Residue on Ignition,0.02,%,"FDA,2",,0.05,USP,USP,7A4OK459 - CHE Salicylic Acid USP,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7J4OP485,Chem_NY_Butylene Glycol_7J4OP485,7J4OP485\Chem_NY_Butylene Glycol_7J4OP485,Butylene Glycol,NY-Analytical,801,% Water,Water Content,0.02,%,"FDA,1",,0.5,J&J TMWW78017,J&J,7J4OP485 - Butylene Glycol,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7L4OP027,Chem_NY_Menthol USP,7L4OP027\Chem_NY_Menthol USP,Menthol USP,NY-Analytical,797,Nonvolatile Residue,Nonvolatile Residue,0.02,% w/v,"FDA,2",,0.05,USP,USP,7L4OP027 - Menthol USP,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7L4OP203,Chem_NY_Glycerin - RI-0420,7L4OP203\Chem_NY_Glycerin - RI-0420,Glycerin - Ri-0420,NY-Analytical,825,Limit of Ethylene Glycol and Diethylene Glycol,Total Impurities,0.02,%,"FDA,0",,1,USP,USP,7L4OP203 - Glycerin - Ri-0420,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
5BU19101,Box_NY_0.020SBS_129_5.75-3-3.875,5BU19101\Box_NY_0.020SBS_129_5.75-3-3.875,Cetaphil Gentle Skin Cleans. Cloths Dispenser,NY-Analytical,772,Box Inspection,Caliper,0.0207,in,"FDA,3",0.019,0.021,Box Inspection,Box Inspection,5BU19101 - Cetaphil Gentle Skin Cleans. Cloths Dispenser,NY ,RAW MATERIAL - NY                                 ,RM_BOX
2OP242LI,Lid_17C,2OP242LI\Lid_17C,Large Deep Well Lid-Sani-Cloth Prime Lobe Orifice,NY-Analytical,765,Canister & Lid Inspection,Orifice Flap Thickness,0.021,in,"FDA,3",0.017,0.023,TM 143 / Visual,TM143,2OP242LI - Large Deep Well Lid-Sani-Cloth Prime Lobe Orifice,NY ,RAW MATERIAL - NY                                 ,RM_LID
2OQ882LI,Lid_12A,2OQ882LI\Lid_12A,Lg Dw Dp Green 560 Orifice,NY-Analytical,765,Canister & Lid Inspection,Orifice Flap Thickness,0.021,in,"FDA,3",0.018,0.028,TM 143 / Visual,TM143,2OQ882LI - Lg Dw Dp Green 560 Orifice,NY ,RAW MATERIAL - NY                                 ,RM_LID
5AA632S60,Box_NY_0.020SBS_101_6-3.625-7,5AA632S60\Box_NY_0.020SBS_101_6-3.625-7,Prep H Medicated Hemorrhoidal Wipes,NY-Analytical,772,Box Inspection,Caliper,0.021,in,"FDA,3",0.019,0.021,Box Inspection,Box Inspection,5AA632S60 - Preparation H Medicated Hemorrhoidal Wipes,NY ,RAW MATERIAL - NY                                 ,RM_BOX
3BJ141,Applicator_07K,3BJ141\Applicator_07K,Ap1 Vj 43G 40/60 Bgdot 11.625,NY-Analytical,757,Caliper,Caliper,0.0225,in,"FDA,3",0.022,0.03,TM 102,TM102,3BJ141 - Ap1 Vj 43G 40/60 Bgdot 11.625,NY ,RAW MATERIAL - NY                                 ,RM_APPLICATOR
2BQ084LI,Lid_11A,2BQ084LI\Lid_11A,Large Deep Well 560 Orifice,NY-Analytical,765,Canister & Lid Inspection,Orifice Flap Thickness,0.023,in,"FDA,3",0.018,0.028,TM 143 / Visual,TM143,2BQ084LI - Large Deep Well 560 Orifice,NY ,RAW MATERIAL - NY                                 ,RM_LID
2OQ850LI,Lid_11B,2OQ850LI\Lid_11B,Large Deep Well .560 Orifice,NY-Analytical,765,Canister & Lid Inspection,Orifice Flap Thickness,0.024,in,"FDA,3",0.018,0.028,TM 143 / Visual,TM143,2OQ850LI - Large Deep Well .560 Orifice,NY ,RAW MATERIAL - NY                                 ,RM_LID
5BU26595,Box_NY_0.024SBS_102_4.390625-4.390625-12,5BU26595\Box_NY_0.024SBS_102_4.390625-4.390625-12,Sani-Cloth Bleach 40Ct.  Box,NY-Analytical,772,Box Inspection,Caliper,0.024,in,"FDA,3",0.023,0.025,Box Inspection,Box Inspection,5BU26595 - Sani-Cloth Bleach 40Ct.  Box,NY ,RAW MATERIAL - NY                                 ,RM_BOX
5BU27500,Box_NY_0.024SBS_102_4.3906-4.3906-12,5BU27500\Box_NY_0.024SBS_102_4.3906-4.3906-12,Sani-Cloth AF3 Box,NY-Analytical,772,Box Inspection,Caliper,0.024,in,"FDA,3",0.023,0.025,Box Inspection,Box Inspection,5BU27500 - Sani-Cloth AF3 Box,NY ,RAW MATERIAL - NY                                 ,RM_BOX
5DA941TY,Box_NY_0.024WCK_111_5.25-6.25-8.625/3.5,5DA941TY\Box_NY_0.024WCK_111_5.25-6.25-8.625/3.5,Target Up & Up Extra Large Cleans. Washcloths,NY-Analytical,772,Box Inspection,Caliper,0.024,in,"FDA,3",0.023,0.025,Box Inspection,Box Inspection,5DA941TY - Target Up & Up Extra Large Cleans. Washcloths,NY ,RAW MATERIAL - NY                                 ,RM_BOX
5NU87250,Box_NY_0.024SBS_127_4.375-4.375-12,5NU87250\Box_NY_0.024SBS_127_4.375-4.375-12,Super Sani-Cloth 50Ct.  Box,NY-Analytical,772,Box Inspection,Caliper,0.024,in,"FDA,3",0.023,0.025,Box Inspection,Box Inspection,5NU87250 - Super Sani-Cloth 50Ct.  Box,NY ,RAW MATERIAL - NY                                 ,RM_BOX
2OA632SLI,Lid_NY_Prep H medicated Hemorrhoidal Wipes,2OA632SLI\Lid_NY_Prep H medicated Hemorrhoidal Wipes,Prep H Medicated Hemorrhoidal Wipes,NY-Analytical,818,Solo Lid Inspection,Lid Wall Thickness,0.027,in,"FDA,3",0.025,0.035,Solo Lid Inspection,SOLO,2OA632SLI - Preparation H Medicated Hemorrhoidal Wipes,NY ,RAW MATERIAL - NY                                 ,RM_LID
2AA592SLI,Lid_NY_NP7600_22R1,2AA592SLI\Lid_NY_NP7600_22R1,Prep H Medicated Hemorrhoidal Wipes,NY-Analytical,818,Solo Lid Inspection,Lid Wall Thickness,0.028,in,"FDA,3",0.025,0.035,Solo Lid Inspection,SOLO,2AA592SLI - Preparation H Medicated Hemorrhoidal Wipes,NY ,RAW MATERIAL - NY                                 ,RM_LID
2AJ170SLI,Lid_NY_NP7600_22FA,2AJ170SLI\Lid_NY_NP7600_22FA,Cetaphil Gentle Skin Cleansing Wipes Solo,NY-Analytical,818,Solo Lid Inspection,Lid Wall Thickness,0.028,in,"FDA,3",0.025,0.035,Solo Lid Inspection,SOLO,2AJ170SLI - Cetaphil Gentle Skin Cleansing Wipes Solo,NY ,RAW MATERIAL - NY                                 ,RM_LID
2OA592SLI,Lid_NY_NP7600_22S,2OA592SLI\Lid_NY_NP7600_22S,Prep-H Medicated Wipes Solo,NY-Analytical,818,Solo Lid Inspection,Lid Wall Thickness,0.028,in,"FDA,3",0.025,0.035,Solo Lid Inspection,SOLO,2OA592SLI - Prep-H Medicated Wipes Solo,IN ,RAW MATERIAL - INDIANA                            ,RM_LID
2OA347SLI,Lid_NY_Summer's Eve Fresh Cycle,2OA347SLI\Lid_NY_Summer's Eve Fresh Cycle,Summer's Eve Fresh Cycle Cleans Cloths,NY-Analytical,818,Solo Lid Inspection,Lid Wall Thickness,0.0285,in,"FDA,3",0.025,0.035,Solo Lid Inspection,SOLO,2OA347SLI - Summer's Eve Fresh Cycle Cleans Cloths,NY ,RAW MATERIAL - NY                                 ,RM_LID
2OJ130SLI,Lid_NY_NP7600_22Y,2OJ130SLI\Lid_NY_NP7600_22Y,Cetaphil Gentle Skin Cleansing Wipes Solo,NY-Analytical,818,Solo Lid Inspection,Lid Wall Thickness,0.0285,in,"FDA,3",0.025,0.035,Solo Lid Inspection,SOLO,2OJ130SLI - Cetaphil Gentle Skin Cleansing Wipes Solo,NY ,RAW MATERIAL - NY                                 ,RM_LID
2AJ190SLI,Lid_NY_NP7600_22V,2AJ190SLI\Lid_NY_NP7600_22V,Cetaphil Gentle Skin Cleansing Wipes Solo,NY-Analytical,818,Solo Lid Inspection,Lid Wall Thickness,0.0295,in,"FDA,3",0.025,0.035,Solo Lid Inspection,SOLO,2AJ190SLI - Cetaphil Gentle Skin Cleansing Wipes Solo,NY ,RAW MATERIAL - NY                                 ,RM_LID
2AJ324SLI,Lid_NY_NP7600_22X,2AJ324SLI\Lid_NY_NP7600_22X,Cetaphil Gentle Skin Cleansing Wipes Solo,NY-Analytical,818,Solo Lid Inspection,Lid Wall Thickness,0.0297,in,"FDA,3",0.025,0.035,Solo Lid Inspection,SOLO,2AJ324SLI - Cetaphil Gentle Skin Cleansing Wipes Solo,NY ,RAW MATERIAL - NY                                 ,RM_LID
7A4OK459,Chem_NY_Salicylic Acid USP,7A4OK459\Chem_NY_Salicylic Acid USP,CHE Salicylic Acid USP,NY-Analytical,802,Loss on Drying,Loss on Drying,0.03,%,"FDA,3",,0.5,USP,USP,7A4OK459 - CHE Salicylic Acid USP,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7E4OP230,Chem_NY_Lexfeel Natural,7E4OP230\Chem_NY_Lexfeel Natural,Lexfeel Natural,NY-Analytical,826,Acid Value,Acid Value,0.03,mg KOH/g,"FDA,1",,0.1,J&J TMWW78011,J&J,7E4OP230 - Lexfeel Natural,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7E4OP230,Chem_NY_Lexfeel Natural,7E4OP230\Chem_NY_Lexfeel Natural,Lexfeel Natural,NY-Analytical,826,Acid Value,Acid Value Final,0.03,mg KOH/g,"FDA,1",,0.1,J&J TMWW78011,J&J,7E4OP230 - Lexfeel Natural,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
2OP300LI,Lid_13E,2OP300LI\Lid_13E,Large Deepwell Genesis Orifice Tr Blue,NY-Analytical,765,Canister & Lid Inspection,Orifice Flap Thickness,0.031,in,"FDA,3",0.03,0.04,TM 143 / Visual,TM143,2OP300LI - Large Deepwell Genesis Orifice Tr Blue,NY ,RAW MATERIAL - NY                                 ,RM_LID
2OP638LI,Lid_13D,2OP638LI\Lid_13D,Large Deep Well PDI Orifice Translucent Gray,NY-Analytical,765,Canister & Lid Inspection,Orifice Flap Thickness,0.0345,in,"FDA,3",0.03,0.04,TM 143 / Visual,TM143,2OP638LI - Large Deep Well PDI Orifice Translucent Gray,NY ,RAW MATERIAL - NY                                 ,RM_LID
2OP280LI,Lid_17A,2OP280LI\Lid_17A,Large Deep Well Lid- Bleach Orifice,NY-Analytical,765,Canister & Lid Inspection,Lid Wall Thickness,0.035,in,"FDA,3",0.035,0.045,TM 143 / Visual,TM143,2OP280LI - Large Deep Well Lid- Bleach Orifice,NY ,RAW MATERIAL - NY                                 ,RM_LID
2OP280LI,Lid_17A,2OP280LI\Lid_17A,Large Deep Well Lid- Bleach Orifice,NY-Analytical,765,Canister & Lid Inspection,Orifice Flap Thickness,0.035,in,"FDA,3",0.03,0.04,TM 143 / Visual,TM143,2OP280LI - Large Deep Well Lid- Bleach Orifice,NY ,RAW MATERIAL - NY                                 ,RM_LID
7A4OK459,Chem_NY_Salicylic Acid USP,7A4OK459\Chem_NY_Salicylic Acid USP,CHE Salicylic Acid USP,NY-Analytical,816,Related Compounds,Related Compound B,0.037,%,"FDA,4",,0.05,USP,USP,7A4OK459 - CHE Salicylic Acid USP,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
2BQ551LI,Lid_13A,2BQ551LI\Lid_13A,Large Deep Well PDI Orifice,NY-Analytical,765,Canister & Lid Inspection,Lid Wall Thickness,0.04,in,"FDA,3",0.035,0.045,TM 143 / Visual,TM143,2BQ551LI - Large Deep Well PDI Orifice,NY ,RAW MATERIAL - NY                                 ,RM_LID
2BQ551LI,Lid_13A,2BQ551LI\Lid_13A,Large Deep Well PDI Orifice,NY-Analytical,765,Canister & Lid Inspection,Orifice Flap Thickness,0.04,in,"FDA,3",0.03,0.04,TM 143 / Visual,TM143,2BQ551LI - Large Deep Well PDI Orifice,NY ,RAW MATERIAL - NY                                 ,RM_LID
2OP300LI,Lid_13E,2OP300LI\Lid_13E,Large Deepwell Genesis Orifice Tr Blue,NY-Analytical,765,Canister & Lid Inspection,Lid Wall Thickness,0.04,in,"FDA,3",0.035,0.045,TM 143 / Visual,TM143,2OP300LI - Large Deepwell Genesis Orifice Tr Blue,NY ,RAW MATERIAL - NY                                 ,RM_LID
2OP435LI,Lid_04C_560,2OP435LI\Lid_04C_560,Med Dw Transluce Purple,NY-Analytical,765,Canister & Lid Inspection,Lid Wall Thickness,0.04,in,"FDA,3",0.04,0.05,TM 143 / Visual,TM143,2OP435LI - Med Dw Transluce Purple,NY ,RAW MATERIAL - NY                                 ,RM_LID
7E4OP230,Chem_NY_Lexfeel Natural,7E4OP230\Chem_NY_Lexfeel Natural,Lexfeel Natural,NY-Analytical,801,% Water,Moisture Content,0.04,%,"FDA,1",,0.1,J&J TMWW78017,J&J,7E4OP230 - Lexfeel Natural,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7L4OP027,Chem_NY_Menthol USP,7L4OP027\Chem_NY_Menthol USP,Menthol USP,NY-Analytical,964,Individual Impurity,Menthone,0.04,%,"FDA,1",,0.3,USP/NF,USP_NF,7L4OP027 - Menthol USP,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
2OP638LI,Lid_13D,2OP638LI\Lid_13D,Large Deep Well PDI Orifice Translucent Gray,NY-Analytical,765,Canister & Lid Inspection,Lid Wall Thickness,0.041,in,"FDA,3",0.035,0.045,TM 143 / Visual,TM143,2OP638LI - Large Deep Well PDI Orifice Translucent Gray,NY ,RAW MATERIAL - NY                                 ,RM_LID
2OP159LI,Lid_03B,2OP159LI\Lid_03B,Large Deep Well .560 Orifice Blue,NY-Analytical,765,Canister & Lid Inspection,Lid Wall Thickness,0.042,in,"FDA,3",0.035,0.045,TM 143 / Visual,TM143,2OP159LI - Large Deep Well .560 Orifice Blue,NY ,RAW MATERIAL - NY                                 ,RM_LID
7O4OS407,Chem_173A,7O4OS407\Chem_173A,"20% Chlorhexidine Gluconate Solution pH. Eur., Bp",NY-Analytical,975,Organic Impurities Part II,Ch!orhexidine oxazinone analog,0.042,%,"FDA,1",,0.2,USP,USP,"7O4OS407 - 20% Chlorhexidine Gluconate Solution pH. Eur., Bp",NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
2OQ850LI,Lid_11B,2OQ850LI\Lid_11B,Large Deep Well .560 Orifice,NY-Analytical,765,Canister & Lid Inspection,Lid Wall Thickness,0.0425,in,"FDA,3",0.035,0.045,TM 143 / Visual,TM143,2OQ850LI - Large Deep Well .560 Orifice,NY ,RAW MATERIAL - NY                                 ,RM_LID
7A4OK459,Chem_NY_Salicylic Acid USP,7A4OK459\Chem_NY_Salicylic Acid USP,CHE Salicylic Acid USP,NY-Analytical,816,Related Compounds,Related Compound A,0.043,%,"FDA,4",,0.1,USP,USP,7A4OK459 - CHE Salicylic Acid USP,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
2BQ084LI,Lid_11A,2BQ084LI\Lid_11A,Large Deep Well 560 Orifice,NY-Analytical,765,Canister & Lid Inspection,Lid Wall Thickness,0.044,in,"FDA,3",0.035,0.045,TM 143 / Visual,TM143,2BQ084LI - Large Deep Well 560 Orifice,NY ,RAW MATERIAL - NY                                 ,RM_LID
2OP242LI,Lid_17C,2OP242LI\Lid_17C,Large Deep Well Lid-Sani-Cloth Prime Lobe Orifice,NY-Analytical,765,Canister & Lid Inspection,Lid Wall Thickness,0.045,in,"FDA,3",0.035,0.045,TM 143 / Visual,TM143,2OP242LI - Large Deep Well Lid-Sani-Cloth Prime Lobe Orifice,NY ,RAW MATERIAL - NY                                 ,RM_LID
2OQ882LI,Lid_12A,2OQ882LI\Lid_12A,Lg Dw Dp Green 560 Orifice,NY-Analytical,765,Canister & Lid Inspection,Lid Wall Thickness,0.045,in,"FDA,3",0.035,0.045,TM 143 / Visual,TM143,2OQ882LI - Lg Dw Dp Green 560 Orifice,NY ,RAW MATERIAL - NY                                 ,RM_LID
2BQ471LI,Lid_04F_560,2BQ471LI\Lid_04F_560,Medium Deep Well With 560 Orifice Trans Blue,NY-Analytical,765,Canister & Lid Inspection,Lid Wall Thickness,0.046,in,"FDA,3",0.04,0.05,TM 143 / Visual,TM143,2BQ471LI - Medium Deep Well With 560 Orifice Trans Blue,NY ,RAW MATERIAL - NY                                 ,RM_LID
7O4OS407,Chem_173A,7O4OS407\Chem_173A,"20% Chlorhexidine Gluconate Solution pH. Eur., Bp",NY-Analytical,975,Organic Impurities Part II,Chlorhexidine amine,0.047,%,"FDA,1",,0.3,USP,USP,"7O4OS407 - 20% Chlorhexidine Gluconate Solution pH. Eur., Bp",NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
2OQ882LI,Lid_12A,2OQ882LI\Lid_12A,Lg Dw Dp Green 560 Orifice,NY-Analytical,765,Canister & Lid Inspection,Cap Thickness,0.048,in,"FDA,3",0.045,0.055,TM 143 / Visual,TM143,2OQ882LI - Lg Dw Dp Green 560 Orifice,NY ,RAW MATERIAL - NY                                 ,RM_LID
2OP159LI,Lid_03B,2OP159LI\Lid_03B,Large Deep Well .560 Orifice Blue,NY-Analytical,765,Canister & Lid Inspection,Cap Thickness,0.049,in,"FDA,3",0.045,0.055,TM 143 / Visual,TM143,2OP159LI - Large Deep Well .560 Orifice Blue,NY ,RAW MATERIAL - NY                                 ,RM_LID
2AQ471LI,Lid_04B_560_1,2AQ471LI\Lid_04B_560_1,Medium Deep Well Lid,NY-Analytical,765,Canister & Lid Inspection,Lid Wall Thickness,0.05,in,"FDA,3",0.04,0.05,TM 143 / Visual,TM143,2AQ471LI - Medium Deep Well Lid,NY ,RAW MATERIAL - NY                                 ,RM_LID
7L4OP027,Chem_NY_Menthol USP,7L4OP027\Chem_NY_Menthol USP,Menthol USP,NY-Analytical,964,Individual Impurity,Unknown impurities,0.05,%,"FDA,1",,0.1,USP/NF,USP_NF,7L4OP027 - Menthol USP,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
2OP093, Jar _10 oz Blue HDPE Grade Jar,2OP093\ Jar _10 oz Blue HDPE Grade Jar,Blue Hdpe Bottle Grade Jar 10Oz.,NY-Analytical,765,Canister & Lid Inspection,S Dimension,0.053,in,"FDA,3",0.035,0.065,Canister & Lid Inspection,TM143,2OP093 - Blue Hdpe Bottle Grade Jar 10Oz.,NY ,RAW MATERIAL - NY                                 ,RM_CANNISTER
7E4OP806,Chem_58B,7E4OP806\Chem_58B,Hexylene Glycol,NY-Analytical,801,% Water,Moisture Content (10 grams of sample),0.06,%,"FDA,3",,0.1,J&J TMWW78017,J&J,7E4OP806 - Hexylene Glycol,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
2OP159LI,Lid_03B,2OP159LI\Lid_03B,Large Deep Well .560 Orifice Blue,NY-Analytical,765,Canister & Lid Inspection,Insert Fin Gap,0.07,in,"FDA,3",0.065,0.075,TM 143 / Visual,TM143,2OP159LI - Large Deep Well .560 Orifice Blue,NY ,RAW MATERIAL - NY                                 ,RM_LID
2BQ084LI,Lid_11A,2BQ084LI\Lid_11A,Large Deep Well 560 Orifice,NY-Analytical,765,Canister & Lid Inspection,Insert Fin Gap,0.071,in,"FDA,3",0.065,0.075,TM 143 / Visual,TM143,2BQ084LI - Large Deep Well 560 Orifice,NY ,RAW MATERIAL - NY                                 ,RM_LID
2OQ850LI,Lid_11B,2OQ850LI\Lid_11B,Large Deep Well .560 Orifice,NY-Analytical,765,Canister & Lid Inspection,Insert Fin Gap,0.073,in,"FDA,3",0.065,0.075,TM 143 / Visual,TM143,2OQ850LI - Large Deep Well .560 Orifice,NY ,RAW MATERIAL - NY                                 ,RM_LID
2OQ882LI,Lid_12A,2OQ882LI\Lid_12A,Lg Dw Dp Green 560 Orifice,NY-Analytical,765,Canister & Lid Inspection,Insert Fin Gap,0.074,in,"FDA,3",0.065,0.075,TM 143 / Visual,TM143,2OQ882LI - Lg Dw Dp Green 560 Orifice,NY ,RAW MATERIAL - NY                                 ,RM_LID
2OP638LI,Lid_13D,2OP638LI\Lid_13D,Large Deep Well PDI Orifice Translucent Gray,NY-Analytical,765,Canister & Lid Inspection,Insert Fin Gap,0.0745,in,"FDA,3",0.07,0.08,TM 143 / Visual,TM143,2OP638LI - Large Deep Well PDI Orifice Translucent Gray,NY ,RAW MATERIAL - NY                                 ,RM_LID
5AP308TY,Box_63A,5AP308TY\Box_63A,Plastic Wipes Try,NY-Analytical,772,Box Inspection,Flange - Sides,0.075,in,"FDA,3",0.045,0.135,Box Inspection,Box Inspection,5AP308TY - Plastic Wipes Try,NY ,RAW MATERIAL - NY                                 ,RM_BOX
2BQ551LI,Lid_13A,2BQ551LI\Lid_13A,Large Deep Well PDI Orifice,NY-Analytical,765,Canister & Lid Inspection,Insert Fin Gap,0.076,in,"FDA,3",0.07,0.08,TM 143 / Visual,TM143,2BQ551LI - Large Deep Well PDI Orifice,NY ,RAW MATERIAL - NY                                 ,RM_LID
7O4OS407,Chem_173A,7O4OS407\Chem_173A,"20% Chlorhexidine Gluconate Solution pH. Eur., Bp",NY-Analytical,975,Organic Impurities Part II,Any individual unspecified impuritv,0.077,%,"FDA,1",,0.1,USP,USP,"7O4OS407 - 20% Chlorhexidine Gluconate Solution pH. Eur., Bp",NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
2OP300LI,Lid_13E,2OP300LI\Lid_13E,Large Deepwell Genesis Orifice Tr Blue,NY-Analytical,765,Canister & Lid Inspection,Insert Fin Gap,0.08,in,"FDA,3",0.07,0.08,TM 143 / Visual,TM143,2OP300LI - Large Deepwell Genesis Orifice Tr Blue,NY ,RAW MATERIAL - NY                                 ,RM_LID
7L4OP027,Chem_NY_Menthol USP,7L4OP027\Chem_NY_Menthol USP,Menthol USP,NY-Analytical,964,Individual Impurity,Pulegone,0.08,%,"FDA,1",,0.3,USP/NF,USP_NF,7L4OP027 - Menthol USP,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7A4OK459,Chem_NY_Salicylic Acid USP,7A4OK459\Chem_NY_Salicylic Acid USP,CHE Salicylic Acid USP,NY-Analytical,816,Related Compounds,Total Impurities,0.081,%,"FDA,4",,0.2,USP,USP,7A4OK459 - CHE Salicylic Acid USP,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7O4OS407,Chem_173A,7O4OS407\Chem_173A,"20% Chlorhexidine Gluconate Solution pH. Eur., Bp",NY-Analytical,975,Organic Impurities Part II,Chlorhexidine glucityl triazine,0.083,%,"FDA,1",,0.4,USP,USP,"7O4OS407 - 20% Chlorhexidine Gluconate Solution pH. Eur., Bp",NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7O4OS407,Chem_173A,7O4OS407\Chem_173A,"20% Chlorhexidine Gluconate Solution pH. Eur., Bp",NY-Analytical,975,Organic Impurities Part II,Chlorhexidine guanidine,0.083,%,"FDA,1",,0.3,USP,USP,"7O4OS407 - 20% Chlorhexidine Gluconate Solution pH. Eur., Bp",NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
